ANKRD57	0.3292345404556088
TEKT3	0.32585086220657694
ZNF577	0.32249371463995186
NINL	0.31230435773495374
FAM115A	0.30033555836068127
SEZ6L2	0.2995238947889574
LGI2	0.2950982984548324
VWA5B1	0.29008667616944367
BTLA	0.2826286006980577
RUNDC3A	0.27992173768010603
NHLH2	0.2774049005748542
NEUROG1	0.2761552363823734
FAM159A	0.27389840480483985
PDLIM3	0.2724805894204005
WIT1	0.27177650514023477
PRR23B	0.27121738458342687
KIRREL2	0.26801145282084754
SCRT1	0.26536647749505604
MMP9	0.26519137235117146
HAAO	0.2637013437093782
OTUD7A	0.26332807725370283
PYY	0.26104328204709143
LOC150786	0.2609287414808525
NPAS4	0.2604361362325244
MAL	0.2603399696934397
ELAVL3	0.2598622755633886
AP3B2	0.25855418105159583
ISL1	0.2559976251323212
MANEAL	0.25501662812442005
MIR128-1	0.2546677679358227
RAB22A	0.2546228645527263
RNF207	0.2540291624666542
INTS4L2	0.2529972705535233
PAX1	0.2523025344935121
CD8B	0.25169131817533286
TWIST1	0.25156648169068874
NEUROD4	0.2515572623615821
MIR196B	0.24962539814522483
SIK1	0.2483756867840725
HTR1E	0.24828434093698906
MAPK4	0.24704804753716977
MIR1915	0.24578644419872542
MYO3A	0.24418414784541326
HAND1	0.24353195495111685
CDKN2A	0.243399549154059
SLC32A1	0.24276610820515057
NEURL1B	0.24258890178559625
COX6B2	0.24136825081618618
RBP1	0.24053233640834865
LHX4	0.24037958909824156
TMEM171	0.24017042506810501
PDE4C	0.23977859416440542
TBX20	0.2397374891912672
FOXB2	0.23954542438314083
PMP22	0.23950849160539867
DLX5	0.23931513901137458
CCNI2	0.23799947923922776
NDFIP2	0.23709024433647272
WTIP	0.23600305684945933
C7orf52	0.23557497317215656
MMP23B	0.23496715313473204
ZNF691	0.23479829382072007
MGC45800	0.23466896190653222
ZSCAN18	0.2345745934531212
ZNF167	0.2344079414308892
GLRA1	0.2343358349073056
LOC134466	0.23358780856385636
ZBTB5	0.2332290918472382
ZNF518A	0.23312972785145455
THRB	0.23304798872975763
SNORA5B	0.23215219232143117
PAX9	0.2319787407801759
ZPBP2	0.23191091754179263
C19orf62	0.23111739895828123
PDX1	0.23042942433174043
SLC7A5P1	0.22982686320760243
MIR34B	0.2297134564797943
LBXCOR1	0.2290601480480302
NKX3-2	0.22852310550286944
HPCAL4	0.2281940280646251
MS4A1	0.22798071858195473
HCN1	0.22778865411483135
CPM	0.22747496336959394
ZNF599	0.2268025159257225
COX6A1	0.22661692446501555
GNG4	0.2259168598564177
ASCL2	0.22586811823213496
UCP1	0.22580968560767725
GBX2	0.22533973298484425
LOC100129637	0.22516992447184445
TSSK3	0.22505721922166988
LOC100128071	0.22505721922166988
LOC641518	0.22482463072352854
MME	0.22454711055530335
ARHGAP1	0.22437477776865727
CCDC37	0.22420786738946505
CYP1B1	0.22340384141555458
C4orf31	0.22310877538409193
ADRB3	0.2230454483139816
REC8	0.22299897366972465
ZNF805	0.2218757872510344
NKX2-2	0.22176209958501747
PIGN	0.22174437596407764
ZIC2	0.2213842696296681
NGDN	0.2210959109760294
EMILIN3	0.22030394685782617
LOC285780	0.22022419927322523
SCN3B	0.2198145270368225
ZNF560	0.21972357298700124
B3GNT9	0.21964875192138558
ARRDC4	0.2194022767717397
SYNGR3	0.219206570644233
HIST3H2A	0.2186418206374761
GATA6	0.2176540191545423
CD248	0.216952257737351
SVEP1	0.21688976131559873
EN1	0.21674532307550065
ESRP1	0.21668073268794083
OLIG2	0.2155930271282243
LOC729082	0.21534853880028298
MGC70857	0.2153075687964543
KLK13	0.21509116102801498
THAP7	0.21445459209608886
GALR2	0.21426253107674534
PIN1	0.21404108174256703
C20orf103	0.2137568379142625
MKI67IP	0.2133742816850469
NID1	0.213300293989636
LBX1	0.2123211007349234
PTPN13	0.21198277412078098
KRTCAP2	0.21161736917377783
RP11-529I10.4	0.21045045259049908
PPP1R3G	0.2098430596222102
FGF5	0.20893323652942278
SIX1	0.20881516861250132
SELV	0.20858909703008058
TRIB2	0.20805696609821608
LOC400043	0.20778548118736134
CSPG5	0.2071529872942492
VWC2	0.2070573988716428
ZNF845	0.2069837527126757
C9orf150	0.20690156224187692
TP73	0.2062665782003755
GSC	0.20600870710257152
SOX11	0.20559918830467663
SLC6A3	0.2054075102537952
SLC7A10	0.2052460051522663
PPAP2C	0.20453207103080373
C11orf54	0.20432142801012318
CD3G	0.20408924377721227
C21orf88	0.20399336227442028
CITED4	0.20364428421064723
HOXD13	0.20337538382972806
TFAP2A	0.20305257311340225
MST1P9	0.20298417292827806
MIR375	0.2026457714820526
PBX4	0.20261634131887835
NCKAP1	0.20188323817266712
VAX1	0.20181691538388882
GATA4	0.20127751140960892
HOXD4	0.20112059242692776
C6orf211	0.20076149159501208
KIAA1024	0.20046024845105623
RDH11	0.20025392895712626
SEZ6	0.19873299036496223
CADPS	0.19849442200235481
HOXC11	0.19845244195712997
TOX2	0.19835152654925345
GPR144	0.19829746201617895
FBXL12	0.19788962505302435
LOC388692	0.197505206331689
NRN1	0.19736007454129365
TBX15	0.1970345422835518
SLC15A1	0.19671121854393434
EMX2OS	0.19658377603339572
TMED5	0.1962815334824286
SGCB	0.1948697197149722
RGS7BP	0.19472157964003467
PAX2	0.19168734654194639
C3orf63	0.19151069129161113
ASB2	0.19116548962322472
CHST9	0.18995594100922597
UGT3A1	0.18929407094206746
KBTBD8	0.18907845029884576
CRH	0.18855660028648052
CABYR	0.18849371428172956
AURKAPS1	0.18799993479087096
