cg13253481	0.3755666219570029
cg25346059	0.3755406233081224
cg27182413	0.37159551338492386
cg11417667	0.36983397309246346
cg12991127	0.3667959322155382
cg20830514	0.3560427604316909
cg12850078	0.3556712779542068
cg00397422	0.35313400203835665
cg19789762	0.3529272184648647
cg03742705	0.35193552934834366
cg07718321	0.3512650580239492
cg05412979	0.350449699867523
cg26249877	0.3503339144408811
cg16300531	0.34899384240118997
cg00963079	0.3489632014322628
cg12510087	0.34844148709836376
cg27447753	0.3482431836590329
cg19872996	0.3469590498132191
cg03912954	0.3458937952743686
cg18715243	0.34507006086813485
cg17978331	0.3444680257232743
cg17493885	0.34332442057841833
cg15066463	0.3428016982758985
cg20910202	0.3426781935252987
cg15446990	0.3425938020753895
cg19554454	0.3424870122402005
cg26222247	0.342231160510162
cg26988373	0.3415886397360697
cg06357843	0.341384817829775
cg00567190	0.3412005550480572
cg22546565	0.34095559457099445
cg12280150	0.3408857677614739
cg18256236	0.3406528761589054
cg19921577	0.3405720311178903
cg24215443	0.34027159092942316
cg00566868	0.3398344067163063
cg20311863	0.33944642330206065
cg13511115	0.3389008184980333
cg09020199	0.33888550996589123
cg18276155	0.33857741725042545
cg09689317	0.3379976927030319
cg03379131	0.33770279597851005
cg02279071	0.3375400654175498
cg08660876	0.33739183837178777
cg09284397	0.3372895036046508
cg11417612	0.3365090392152954
cg27068206	0.335806243537466
cg16179607	0.3352109421434492
cg14150727	0.3351846787824735
cg13810964	0.334871987171104
cg27103680	0.33463507330368925
cg05406475	0.3345114074011048
cg18131689	0.334411814176993
cg18437584	0.3342903699602338
cg03169180	0.33405323567242906
cg15724937	0.33387914834000376
cg15429134	0.33351472949514444
cg15828353	0.33317933957355594
cg26504749	0.3320916132266922
cg24795614	0.331259686698307
cg05996789	0.33118122915197
cg00303026	0.33107475400058134
cg18896877	0.33013344537196293
cg21143197	0.3293103788769144
cg03969725	0.3292249429971138
cg22806229	0.3290519519654562
cg17477990	0.3288610506103106
cg18802486	0.32878761482411567
cg09999348	0.32839845105419235
cg04677623	0.3280185809844575
cg01963294	0.32781647147554066
cg12315466	0.3275149486463292
cg23691516	0.32710925890340886
cg25788103	0.3270324688051451
cg01397661	0.32698871326658085
cg08891367	0.32696909940403707
cg21044630	0.32683213597238997
cg19761211	0.32649511330133163
cg15012282	0.32605349321990323
cg05149537	0.3257612120308583
cg08284496	0.3256267353022659
cg05327187	0.32525958065543664
cg15384867	0.32520677438027396
cg23971995	0.3250590747519
cg02893231	0.3247494437671023
cg20795891	0.3247055527027913
cg19655510	0.3243684238196615
cg00645456	0.32421441362280934
cg13465852	0.32382811866216465
cg03747345	0.32377629387217205
cg06155771	0.32344590417716457
cg16532399	0.32329409875223336
cg07574385	0.323236045848516
cg27286011	0.3232201626761528
cg00648301	0.32318383820817975
cg26312191	0.3230696012721991
cg16524488	0.3230451302634391
cg18865631	0.32271090682108405
cg18689486	0.3225078707684371
cg25320328	0.3223053924344839
cg04330326	0.32206338392555633
cg19769521	0.3216188558158902
cg25444339	0.3214879592544553
cg03355298	0.32144171168157626
cg16846518	0.3210914054813158
cg06788767	0.3209112780667136
cg22628286	0.3208036438203492
cg00195796	0.3203395244520258
cg00964355	0.3201368106843318
cg06600401	0.31973278106107633
cg00235661	0.3196545172756945
cg05279413	0.31930348294178046
cg24946597	0.3191743177648067
cg03175653	0.3188381143065121
cg23244913	0.31883699374414803
cg23095812	0.3188000106933005
cg26785464	0.3187093637072444
cg00612225	0.31846728365224886
cg03301058	0.31829631419899385
cg05245861	0.31822349093026986
cg22156735	0.31812570878481683
cg10620273	0.31787179611226
cg24979630	0.3175441914970761
cg03955698	0.31754406639726035
cg04259752	0.31728870446501417
cg02787991	0.3169538395508458
cg20848390	0.31680206439277986
cg24947212	0.31648802506781903
cg04107773	0.3164687270956502
cg23847017	0.31622621232062487
cg10781663	0.3161576931249638
cg26141247	0.31614335503348606
cg27474223	0.3161377628823265
cg06079062	0.3156232983433945
cg18441733	0.3155519139730543
cg13609385	0.3152143612872621
cg16002136	0.3151959124754387
cg01504784	0.31512809075351694
cg06542377	0.3148840101783195
cg22960833	0.3148264439830073
cg01338084	0.31476939789467673
cg17658568	0.3146458466793499
cg10633479	0.3145642745425827
cg17029690	0.31451378516315537
cg06943073	0.31436556690455875
cg14185808	0.3143485995898156
cg25994988	0.31430686627105114
cg14573810	0.31426083018149037
cg20572816	0.31390907983512406
cg23464360	0.31387096164939793
cg27519236	0.31352048708591174
cg02483043	0.3133391319205337
cg17545002	0.3131607611088376
cg17433678	0.3130310872980784
cg11834956	0.31300232675356404
cg01748268	0.31260793308813295
cg03754165	0.31256480795818403
cg14528835	0.31237622284986344
cg18882407	0.31225312777772063
cg26127662	0.3121455261520479
cg16593027	0.3120308154064365
cg25360929	0.31198247987993954
cg09260773	0.3118528666957434
cg19638477	0.3116480829316997
cg23364656	0.3116100317193631
cg10780949	0.31154721806682384
cg22186533	0.3114456540722433
cg20069020	0.31135065485401037
cg26861485	0.3111068225090155
cg05092353	0.31085692630766454
cg23144994	0.31067523470754893
cg17215170	0.3105894213487795
cg04962480	0.3105383913324533
cg13525639	0.3104691982174995
cg05830473	0.31035272979619805
cg25100722	0.3101155342160365
cg06495501	0.30999332039250316
cg26627687	0.3099799185760521
cg23661306	0.30976150653417867
cg22727432	0.30964354147094153
cg08107987	0.30964085286545456
cg03212797	0.3095613554299356
cg13600149	0.30955637579659806
cg06981309	0.30949473306347147
cg26112846	0.3094147786185974
